name,cx,cy,cz,width,depth,angle
Building.3994,1942.366,66.693,20.918,16.700,13.532,60.00
Building.3995,1937.034,73.381,20.918,9.832,10.285,165.00
Building.3996,1925.454,77.813,20.918,6.750,8.892,-15.00
Building.3997,1946.833,87.352,20.918,19.073,29.184,165.00
Building.3998,1933.978,92.056,20.918,10.202,25.335,165.00
Building.3999,1910.206,122.460,20.918,8.268,7.276,-105.00
Building.400,2182.492,1536.608,20.918,23.467,43.063,0.00
Building.4000,2164.719,122.991,20.918,6.615,8.268,150.00
Building.4001,2143.081,138.346,20.918,7.938,9.591,-135.00
Building.4002,2129.810,147.591,20.918,8.930,7.937,-120.00
Building.4003,2114.090,150.374,20.918,7.276,7.937,-30.00
Building.4004,2134.032,102.470,20.918,8.268,8.930,75.00
Building.4005,2128.552,110.847,20.918,5.953,6.945,-180.00
Building.4006,2117.420,116.370,20.918,7.276,6.615,-165.00
Building.4007,2094.591,122.345,20.918,22.159,13.560,75.00
Building.4008,2107.095,157.949,20.918,10.253,7.607,-120.00
Building.4009,2667.120,1609.596,20.918,14.965,10.528,-135.00
Building.401,2178.135,1919.144,20.918,47.726,31.539,-75.00
Building.4010,2854.369,1389.025,20.918,54.504,43.392,-60.00
Building.4011,3023.781,1145.526,20.918,19.579,9.525,60.00
Building.4012,2782.638,1298.434,20.918,16.404,15.346,120.00
Building.4013,2711.236,1259.620,20.918,14.287,16.933,30.00
Building.4014,1949.834,1624.599,20.918,13.692,18.852,165.00
Building.4015,2437.102,1562.835,20.918,25.400,18.256,120.00
Building.4016,2593.474,1690.677,20.918,11.113,13.891,-165.00
Building.4017,2661.803,1718.754,20.918,8.731,8.334,75.00
Building.4018,2698.947,480.057,20.918,16.404,34.925,165.00
Building.4019,1925.935,611.177,20.918,47.625,62.442,120.00
Building.402,2189.832,1967.579,20.918,58.404,42.214,30.00
Building.4020,1979.259,611.282,20.918,37.042,29.766,15.00
Building.4021,867.017,1618.136,20.918,107.553,116.615,45.00
Building.4022,1757.702,138.881,20.918,25.797,17.860,75.00
Building.4023,2362.749,211.221,20.918,8.930,10.253,60.00
Building.4024,2604.912,576.930,20.918,9.525,11.113,0.00
Building.4025,2357.679,480.449,20.918,32.809,31.221,165.00
Building.4026,2673.055,1602.399,20.918,0.645,0.783,45.00
Building.403,2153.534,1941.875,20.918,27.161,29.395,-150.00
Building.404,2184.113,1950.563,20.918,33.513,24.357,105.00
Building.405,2170.523,1949.194,20.918,43.291,33.241,-150.00
Building.406,2232.132,1853.657,20.918,67.058,29.334,105.00
Building.407,2222.876,1870.580,20.918,70.941,32.361,105.00
Building.408,2196.788,1890.877,20.918,31.531,30.010,30.00
Building.409,2176.234,1938.692,20.918,35.622,26.431,-75.00
Building.410,2220.000,1914.483,20.918,38.950,28.816,105.00
Building.411,2212.010,1931.334,20.918,39.496,28.268,105.00
Building.412,2165.646,1925.199,20.918,22.806,19.230,-150.00
Building.413,2241.381,1909.378,20.918,37.307,33.152,-150.00
Building.414,2179.115,1883.122,20.918,31.944,27.203,30.00
Building.415,2051.564,1586.027,20.918,14.339,14.431,180.00
Building.416,2059.127,1588.485,20.918,13.740,11.083,90.00
Building.417,2050.804,1674.944,20.918,14.828,15.922,75.00
Building.418,2066.632,1671.168,20.918,19.266,17.624,75.00
Building.419,2052.093,1687.858,20.918,15.228,8.915,75.00
Building.420,2069.807,1691.949,20.918,19.163,9.850,-105.00
Building.421,2044.931,1683.180,20.918,6.618,13.709,180.00
Building.422,2041.265,1689.618,20.918,6.630,7.409,75.00
Building.423,2047.169,1665.864,20.918,20.253,15.067,75.00
Building.424,2050.166,1665.008,20.918,19.528,21.974,-105.00
Building.425,2044.714,1633.453,20.918,18.285,21.115,75.00
Building.426,2048.676,1631.852,20.918,17.011,19.050,-105.00
Building.427,2047.603,1605.541,20.918,16.252,16.096,105.00
Building.428,2044.361,1604.608,20.918,15.360,13.669,-75.00
Building.429,2068.299,1670.770,20.918,18.394,19.558,-105.00
Building.430,2071.607,1640.749,20.918,18.414,31.241,165.00
Building.431,2062.618,1627.663,20.918,15.278,10.413,-105.00
Building.432,2061.699,1608.835,20.918,15.177,11.848,105.00
Building.433,2059.020,1608.306,20.918,14.538,11.626,-75.00
Building.434,2057.172,1588.245,20.918,12.983,8.704,-90.00
Building.435,2149.035,1743.705,20.918,30.571,11.650,90.00
Building.436,2135.267,1753.871,20.918,19.904,19.575,180.00
Building.437,2125.734,1705.098,20.918,22.072,23.049,15.00
Building.438,2112.627,1710.384,20.918,29.230,24.639,-90.00
Building.439,2142.479,1723.978,20.918,36.575,12.935,-105.00
Building.440,2112.705,1728.784,20.918,24.270,12.492,-105.00
Building.441,2142.172,1724.028,20.918,37.352,13.531,75.00
Building.442,2143.157,1732.348,20.918,38.656,16.142,90.00
Building.443,2150.578,1763.071,20.918,30.129,10.528,-90.00
Building.444,2157.803,1704.192,20.918,13.993,21.238,165.00
Building.445,2096.891,1705.135,20.918,14.366,13.517,-15.00
Building.446,2118.669,1704.175,20.918,11.072,13.861,-165.00
Building.447,2113.048,1738.806,20.918,21.309,16.542,75.00
Building.448,2106.848,1757.822,20.918,12.908,16.873,-15.00
Building.449,2114.480,1738.288,20.918,22.851,15.177,-105.00
Building.450,2147.426,1787.881,20.918,21.407,27.035,165.00
Building.451,2167.808,1784.987,20.918,28.075,28.046,165.00
Building.452,2162.186,1821.869,20.918,24.085,12.650,-75.00
Building.453,2162.048,1811.713,20.918,23.232,10.822,-90.00
Building.454,2139.194,1818.001,20.918,21.375,18.212,-75.00
Building.455,2114.442,1791.255,20.918,16.154,26.352,0.00
Building.456,2122.697,1815.226,20.918,12.721,13.336,-75.00
Building.457,2084.823,1794.316,20.918,28.188,28.556,15.00
Building.458,2054.748,1795.125,20.918,8.174,21.884,180.00
Building.459,2064.723,1794.015,20.918,17.035,25.553,30.00
Building.460,2063.934,1795.852,20.918,15.329,23.551,-150.00
Building.461,2047.603,1795.126,20.918,6.879,20.535,180.00
Building.462,2092.774,1810.190,20.918,20.638,9.904,-90.00
Building.463,2092.695,1801.597,20.918,19.487,10.219,-90.00
Building.464,2761.646,1343.582,20.918,28.728,39.485,105.00
Building.465,2761.737,1502.319,20.918,49.700,13.072,-90.00
Building.466,2762.178,1478.996,20.918,50.415,13.616,90.00
Building.467,2763.025,1478.968,20.918,50.620,11.742,-90.00
Building.468,2763.124,1454.752,20.918,51.125,15.666,90.00
Building.469,2776.361,1454.118,20.918,28.283,19.839,-90.00
Building.470,2747.804,1445.106,20.918,10.225,21.065,180.00
Building.471,2747.844,1445.677,20.918,15.877,20.540,0.00
Building.472,2780.910,1435.052,20.918,20.073,16.024,-90.00
Building.473,2748.582,1427.774,20.918,11.699,15.945,-165.00
Building.474,2749.005,1425.737,20.918,15.877,15.978,15.00
Building.475,2761.799,1427.874,20.918,13.231,15.982,-15.00
Building.476,2753.151,1392.119,20.918,28.555,19.302,90.00
Building.477,2766.622,1391.874,20.918,53.402,16.940,-90.00
Building.478,2778.810,1396.360,20.918,26.693,22.923,90.00
Building.479,2752.641,1411.081,20.918,27.370,8.050,90.00
Building.480,2766.419,1365.906,20.918,53.554,16.887,75.00
Building.481,2777.658,1346.559,20.918,34.396,19.197,-75.00
Building.482,2783.687,1347.680,20.918,25.380,20.269,105.00
Building.483,2350.141,1125.230,20.918,37.340,41.798,-60.00
Building.484,2401.893,1302.180,20.918,38.304,47.370,45.00
Building.485,2282.531,1223.421,20.918,38.208,43.996,-150.00
Building.486,2292.835,1230.534,20.918,36.657,41.464,-135.00
Building.487,2302.981,1237.375,20.918,37.001,41.152,-135.00
Building.488,2309.690,1241.178,20.918,34.864,39.321,-150.00
Building.489,2310.467,1240.068,20.918,36.268,47.259,30.00
Building.490,2333.533,1257.390,20.918,37.556,43.534,-150.00
Building.491,2343.865,1263.393,20.918,35.482,43.498,-150.00
Building.492,2354.108,1269.954,20.918,36.012,43.960,-150.00
Building.493,2367.708,1276.808,20.918,44.549,45.630,-150.00
Building.494,2380.558,1288.000,20.918,43.941,43.620,-150.00
Building.495,2392.128,1294.275,20.918,41.320,42.196,-135.00
Building.496,2392.695,1293.668,20.918,42.646,42.848,45.00
Building.497,2410.036,1322.393,20.918,17.416,26.333,45.00
Building.498,2306.357,1198.371,20.918,44.403,34.066,120.00
Building.499,2358.609,1232.749,20.918,148.920,101.892,-60.00
Building.500,2307.702,1182.162,20.918,29.202,24.635,-60.00
Building.501,2346.362,1190.929,20.918,44.488,32.411,120.00
Building.502,2332.234,1168.693,20.918,54.499,37.733,120.00
Building.503,2334.914,1156.253,20.918,45.949,32.719,120.00
Building.504,2334.216,1155.844,20.918,43.115,34.518,-60.00
Building.505,2333.430,1139.612,20.918,25.843,20.654,-60.00
Building.506,2344.259,1121.727,20.918,27.206,15.508,120.00
Building.507,2355.815,1103.762,20.918,23.927,24.606,-60.00
Building.508,2355.820,1110.088,20.918,21.546,20.499,-45.00
Building.509,2407.478,1190.891,20.918,17.198,28.443,15.00
Building.510,2403.406,1176.143,20.918,23.813,27.120,-150.00
Building.511,2431.928,1160.401,20.918,7.276,14.552,-180.00
Building.512,2420.690,1143.229,20.918,21.892,15.635,-120.00
Building.513,2393.325,1115.189,20.918,19.182,15.875,120.00
Building.514,2398.042,1140.178,20.918,16.472,8.467,90.00
Building.515,2410.167,1136.281,20.918,17.321,14.823,-135.00
Building.516,2422.023,1142.209,20.918,13.257,12.568,60.00
Building.517,2412.136,1225.388,20.918,12.171,10.054,30.00
Building.518,2269.057,1130.518,20.918,68.906,37.042,-60.00
Building.519,2294.578,1107.193,20.918,45.018,35.388,-60.00
Building.520,2274.096,1085.507,20.918,13.928,15.410,30.00
Building.521,2264.229,1089.242,20.918,27.443,32.119,-60.00
Building.522,2256.965,1100.651,20.918,17.814,16.918,120.00
Building.523,2302.849,1112.555,20.918,26.567,27.184,120.00
Building.524,2255.138,1201.673,20.918,32.885,37.992,-150.00
Building.525,2231.267,1187.903,20.918,29.414,36.130,30.00
Building.526,2228.907,1191.384,20.918,23.692,30.395,-150.00
Building.527,2267.286,1156.844,20.918,40.073,39.753,120.00
Building.528,2267.072,1156.702,20.918,33.460,26.007,-60.00
Building.529,2237.981,1160.831,20.918,23.095,27.263,120.00
Building.530,2244.735,1142.115,20.918,21.396,19.183,120.00
Building.531,2236.201,1159.615,20.918,20.896,19.551,-60.00
Building.532,2280.870,1136.337,20.918,35.662,28.231,120.00
Building.533,2251.287,1121.768,20.918,19.065,18.649,-150.00
Building.534,2384.798,1015.905,20.918,24.342,21.996,-150.00
Building.535,2345.771,1007.459,20.918,33.122,21.821,-75.00
Building.536,2359.636,1051.956,20.918,31.748,41.327,-150.00
Building.537,2375.088,1029.817,20.918,19.910,20.046,-150.00
Building.538,2358.655,1011.885,20.918,17.832,28.755,30.00
Building.539,2348.367,1035.796,20.918,20.891,28.779,15.00
Building.540,2342.337,1024.627,20.918,14.018,18.021,-150.00
Building.541,2341.224,1016.972,20.918,29.607,21.776,-60.00
Building.542,2294.448,1010.277,20.918,25.460,24.880,120.00
Building.543,2307.747,996.124,20.918,37.641,23.386,-75.00
Building.544,2307.216,995.911,20.918,38.894,27.329,105.00
Building.545,2282.708,1042.516,20.918,21.932,32.977,-165.00
Building.546,2301.741,1067.737,20.918,20.108,20.638,30.00
Building.547,2305.186,1034.314,20.918,9.525,9.525,-60.00
Building.548,2720.029,1524.571,20.918,50.061,16.237,-90.00
Building.549,2764.700,1512.285,20.918,39.026,21.766,90.00
Building.550,2732.140,1618.264,20.918,56.407,10.115,-90.00
Building.551,2731.911,1598.836,20.918,57.409,11.082,90.00
Building.552,2731.431,1584.786,20.918,58.713,15.395,90.00
Building.553,2717.097,1585.199,20.918,31.212,14.252,-90.00
Building.554,2730.718,1571.762,20.918,60.530,26.220,-90.00
Building.555,2733.493,1549.092,20.918,22.747,10.444,90.00
Building.556,2711.393,1550.255,20.918,23.497,9.675,90.00
Building.557,2721.390,1538.041,20.918,46.850,14.023,90.00
Building.558,2720.358,1524.549,20.918,48.661,16.226,90.00
Building.559,2760.750,1591.861,20.918,12.175,51.060,0.00
Building.560,2780.870,1592.266,20.918,11.366,51.171,-180.00
Building.561,2763.550,1558.297,20.918,36.983,8.461,90.00
Building.562,2763.917,1558.292,20.918,37.403,16.933,-90.00
Building.563,2764.209,1530.088,20.918,37.948,13.201,90.00
Building.564,2728.275,1674.156,20.918,56.885,15.889,90.00
Building.565,2772.928,1695.091,20.918,30.274,32.411,-150.00
Building.566,2758.807,1651.572,20.918,29.766,45.825,0.00
Building.567,2732.615,1638.058,20.918,56.775,17.146,90.00
Building.568,2712.086,1661.529,20.918,19.379,15.546,-90.00
Building.569,2729.164,1674.206,20.918,56.478,14.369,-90.00
Building.570,2726.792,1696.316,20.918,54.838,15.352,-75.00
Building.571,2748.403,1662.112,20.918,21.516,15.675,-90.00
Building.572,2728.797,1661.797,20.918,17.847,15.592,-90.00
Building.573,2721.858,1629.580,20.918,33.411,8.712,90.00
Building.574,2321.942,1790.554,20.918,27.781,21.313,-60.00
Building.575,2402.758,1718.018,20.918,20.916,40.845,-165.00
Building.576,2387.491,1735.399,20.918,28.570,86.444,-180.00
Building.577,2413.687,1756.233,20.918,24.851,18.750,90.00
Building.578,2402.044,1764.681,20.918,19.113,21.016,180.00
Building.579,2408.233,1739.491,20.918,41.927,21.783,105.00
Building.580,2420.074,1722.881,20.918,20.340,39.097,15.00
Building.581,2411.641,1720.412,20.918,17.591,39.322,15.00
Building.582,2402.763,1718.001,20.918,19.118,40.151,15.00
Building.583,2373.405,1710.222,20.918,20.917,44.941,15.00
Building.584,2351.308,1741.268,20.918,46.393,31.332,-75.00
Building.585,2344.225,1698.836,20.918,26.636,43.770,15.00
Building.586,2365.251,1706.333,20.918,22.943,42.776,-165.00
Building.587,2365.019,1706.944,20.918,22.145,43.490,15.00
Building.588,2352.460,1741.650,20.918,48.162,22.667,105.00
Building.589,2358.497,1773.289,20.918,25.561,25.003,-75.00
Building.590,2356.809,1784.998,20.918,32.808,22.622,-105.00
Building.591,2334.098,1763.412,20.918,32.650,18.993,105.00
Building.592,2332.899,1762.922,20.918,27.699,25.306,-75.00
Building.593,2277.630,1784.660,20.918,30.427,19.397,105.00
Building.594,2249.695,1821.939,20.918,21.141,18.292,105.00
Building.595,2265.213,1837.410,20.918,19.420,15.214,-90.00
Building.596,2210.602,1819.935,20.918,20.387,20.167,30.00
Building.597,2224.263,1823.811,20.918,15.917,19.040,15.00
Building.598,2267.482,1809.469,20.918,33.817,22.163,-75.00
Building.599,2263.687,1808.339,20.918,37.871,20.790,105.00
Building.600,2232.121,1817.304,20.918,38.551,15.255,-75.00
Building.601,2239.843,1789.156,20.918,38.548,22.186,120.00
Building.602,2236.067,1786.921,20.918,20.804,20.365,-60.00
Building.603,2261.178,1789.624,20.918,21.310,23.518,-165.00
Building.604,2039.437,2395.733,20.918,0.745,0.662,75.00
Building.605,2014.232,2401.089,20.918,52.833,23.151,-105.00
Building.606,1722.599,2464.458,20.918,35.753,59.267,150.00
Building.607,1697.089,2437.099,20.918,17.992,16.933,-135.00
Building.608,1686.398,2450.783,20.918,13.758,21.696,180.00
Building.609,1680.673,2514.162,20.918,8.996,14.817,-120.00
Building.610,1705.628,2457.877,20.918,15.346,18.899,135.00
Building.611,1543.467,2496.649,20.918,16.363,38.555,-75.00
Building.612,1514.845,2470.836,20.918,24.520,16.669,75.00
Building.613,1494.661,2475.378,20.918,16.836,14.363,75.00
Building.614,1522.354,2495.881,20.918,21.234,27.442,-75.00
Building.615,1506.820,2510.881,20.918,21.461,13.953,75.00
Building.616,1532.134,2516.388,20.918,28.736,14.923,-105.00
Building.617,1536.588,2493.451,20.918,16.850,26.411,180.00
Building.618,1538.717,2472.754,20.918,12.653,15.917,165.00
Building.619,1560.280,2510.390,20.918,13.389,10.244,-105.00
Building.620,1557.368,2477.831,20.918,8.732,31.217,165.00
Building.621,1562.628,2496.557,20.918,11.219,9.484,165.00
Building.622,1544.083,2464.258,20.918,15.740,13.244,75.00
Building.623,1460.642,2540.768,20.918,20.108,14.817,-105.00
Building.624,1447.934,2494.222,20.918,12.171,12.700,-105.00
Building.625,1425.034,2537.324,20.918,15.875,11.642,90.00
Building.626,1401.915,2514.641,20.918,13.229,10.583,-90.00
Building.627,1418.255,2503.672,20.918,10.054,7.408,-105.00
Building.628,1375.304,2514.143,20.918,7.937,10.584,-15.00
Building.629,1342.119,2511.466,20.918,41.804,20.108,90.00
Building.630,1285.471,2530.519,20.918,18.521,7.938,90.00
Building.631,756.859,2450.480,20.918,13.229,10.583,90.00
Building.632,718.762,2450.436,20.918,21.167,10.583,90.00
Building.633,631.447,2445.717,20.918,19.579,12.171,90.00
Building.634,606.840,2439.896,20.918,17.992,4.733,90.00
Building.635,615.836,2444.908,20.918,1.058,0.559,0.00
Building.636,562.588,2450.223,20.918,12.700,10.054,90.00
Building.637,323.535,2547.973,20.918,15.875,9.525,-105.00
Building.638,348.002,2591.920,20.918,17.462,16.404,-15.00
Building.639,519.263,2543.084,20.918,15.346,6.879,90.00
Building.640,2089.898,2310.032,20.918,33.259,19.963,105.00
Building.641,2094.930,2416.984,20.918,24.205,21.696,-60.00
Building.642,2085.070,2398.092,20.918,29.880,28.777,120.00
Building.643,2099.173,2400.438,20.918,31.116,16.325,-75.00
Building.644,2092.701,2380.827,20.918,55.184,16.404,105.00
Building.645,2093.808,2380.983,20.918,58.644,14.047,-75.00
Building.646,2102.220,2365.700,20.918,26.458,20.262,-75.00
Building.647,2121.453,2365.546,20.918,14.649,12.267,105.00
Building.648,2123.939,2358.043,20.918,15.792,11.058,105.00
Building.649,2099.740,2346.978,20.918,66.912,30.105,-75.00
Building.650,2084.376,2372.310,20.918,38.413,16.277,-90.00
Building.651,2093.502,2290.916,20.918,25.210,26.069,120.00
Building.652,2119.845,2311.702,20.918,18.932,22.693,-150.00
Building.653,2084.770,2334.951,20.918,31.881,15.081,-75.00
Building.654,2101.162,2330.357,20.918,13.229,13.086,15.00
Building.655,2119.482,2312.468,20.918,16.657,21.351,30.00
Building.656,2112.269,2327.260,20.918,26.028,24.031,15.00
Building.657,2120.356,2237.817,20.918,43.682,41.386,-75.00
Building.658,2156.374,2236.595,20.918,35.427,48.816,15.00
Building.659,2181.074,2243.313,20.918,22.509,44.786,-165.00
Building.660,2156.700,2235.715,20.918,21.368,23.813,15.00
Building.661,2142.472,2247.241,20.918,29.634,69.631,-165.00
Building.662,2139.912,2278.585,20.918,66.012,46.037,-75.00
Building.663,2094.621,2279.802,20.918,23.601,23.043,-75.00
Building.664,2105.578,2266.749,20.918,33.687,30.979,-60.00
Building.665,2118.142,2224.069,20.918,26.689,19.019,120.00
Building.666,2119.434,2214.406,20.918,18.185,13.647,-75.00
Building.667,2134.461,2219.678,20.918,19.428,15.258,-75.00
Building.668,2115.730,2222.951,20.918,17.840,14.559,-60.00
Building.669,2188.726,2258.589,20.918,26.122,36.739,15.00
Building.670,2221.464,2284.930,20.918,44.157,70.211,135.00
Building.671,2223.402,2310.162,20.918,21.989,19.281,120.00
Building.672,2222.871,2309.902,20.918,20.672,17.153,-60.00
Building.673,2230.913,2287.299,20.918,16.770,18.305,105.00
Building.674,2241.115,2277.907,20.918,22.114,26.430,-165.00
Building.675,2237.597,2258.226,20.918,10.342,11.301,15.00
Building.676,2223.990,2258.340,20.918,48.468,49.544,30.00
Building.677,2191.988,2304.649,20.918,23.155,22.524,-165.00
Building.678,2198.876,2306.662,20.918,14.358,18.760,-150.00
Building.679,2191.317,2284.698,20.918,16.769,21.431,-150.00
Building.680,2206.949,2291.130,20.918,15.219,18.468,-150.00
Building.681,2204.432,2247.684,20.918,25.174,28.152,-60.00
Building.682,2191.266,2284.813,20.918,14.082,19.062,30.00
Building.683,2229.320,2180.956,20.918,59.141,69.233,-60.00
Building.684,2160.819,2183.715,20.918,21.642,39.189,15.00
Building.685,2128.577,2175.353,20.918,25.183,39.863,15.00
Building.686,2161.004,2182.964,20.918,20.907,39.153,-165.00
Building.687,2157.510,2152.215,20.918,42.022,22.794,-75.00
Building.688,2168.315,2120.758,20.918,46.003,32.817,105.00
Building.689,2156.365,2151.839,20.918,41.072,21.344,105.00
Building.690,2259.021,2217.498,20.918,22.919,21.696,-135.00
Building.691,2268.740,2194.787,20.918,23.618,23.153,45.00
